
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
DA:A1:19:08:C9:99, 2018-10-31 17:01:37, 2018-10-31 17:01:38, -71,        9, (not associated) ,
DA:A1:19:E8:06:B8, 2018-10-31 17:01:36, 2018-10-31 17:01:36, -65,        1, (not associated) ,
DA:A1:19:EC:D3:85, 2018-10-31 17:01:36, 2018-10-31 17:01:36, -62,        1, (not associated) ,
DA:A1:19:BF:14:58, 2018-10-31 17:01:37, 2018-10-31 17:01:37, -56,        1, (not associated) ,
1E:45:BC:97:A7:70, 2018-10-31 17:01:49, 2018-10-31 17:01:49, -90,        1, (not associated) ,
DA:A1:19:0C:3D:F1, 2018-10-31 17:01:49, 2018-10-31 17:01:49, -83,        1, (not associated) ,
66:69:EB:78:35:D9, 2018-10-31 17:01:51, 2018-10-31 17:01:51, -83,        2, (not associated) ,
DA:A1:19:DB:FB:AF, 2018-10-31 17:01:48, 2018-10-31 17:01:48, -81,        1, (not associated) ,
88:AE:07:B6:67:A2, 2018-10-31 17:01:53, 2018-10-31 17:01:53, -81,       10, 78:D7:52:74:94:10,
DA:A1:19:85:7F:33, 2018-10-31 17:01:49, 2018-10-31 17:01:49, -80,        1, (not associated) ,
DA:A1:19:7F:C5:64, 2018-10-31 17:01:49, 2018-10-31 17:01:49, -74,        9, (not associated) ,
DA:A1:19:E8:3D:EF, 2018-10-31 17:01:48, 2018-10-31 17:01:48, -71,        1, (not associated) ,
DA:A1:19:B0:F4:6F, 2018-10-31 17:01:48, 2018-10-31 17:01:48, -69,        1, (not associated) ,
DA:A1:19:5A:C5:1B, 2018-10-31 17:02:04, 2018-10-31 17:02:04, -90,        1, (not associated) ,
DA:A1:19:1B:2B:46, 2018-10-31 17:02:04, 2018-10-31 17:02:04, -89,        1, (not associated) ,
C0:87:EB:1C:90:CB, 2018-10-31 17:00:21, 2018-10-31 17:02:00, -88,        2, (not associated) ,
B0:6E:BF:88:C3:B6, 2018-10-31 17:02:04, 2018-10-31 17:02:04, -87,        2, (not associated) ,
F4:0E:22:2B:3E:C5, 2018-10-31 17:02:00, 2018-10-31 17:02:00, -86,        8, (not associated) ,vivo,MANIHURUK,Vivo
CC:2D:83:A8:58:6B, 2018-10-31 17:01:44, 2018-10-31 17:02:01, -84,        3, (not associated) ,
CC:2D:83:BF:5F:84, 2018-10-31 17:02:04, 2018-10-31 17:02:04, -83,        2, (not associated) ,
DA:A1:19:64:18:03, 2018-10-31 17:02:03, 2018-10-31 17:02:03, -79,        3, (not associated) ,Pratama
20:5E:F7:CF:1D:0C, 2018-10-31 17:01:35, 2018-10-31 17:02:04, -78,       13, (not associated) ,
26:40:BB:EB:47:73, 2018-10-31 16:54:36, 2018-10-31 17:02:01, -72,       14, (not associated) ,
DA:A1:19:7E:E8:02, 2018-10-31 17:01:59, 2018-10-31 17:02:00, -71,       15, (not associated) ,
D2:1A:B2:21:32:78, 2018-10-31 17:02:02, 2018-10-31 17:02:02, -70,        1, (not associated) ,
74:40:BB:EB:47:73, 2018-10-31 16:53:04, 2018-10-31 17:02:05, -68,      173, 78:8A:20:49:9C:F6,
0C:A8:A7:3B:9A:B2, 2018-10-31 17:01:02, 2018-10-31 17:02:14, -91,        2, (not associated) ,
DA:A1:19:4A:2B:CE, 2018-10-31 17:02:15, 2018-10-31 17:02:15, -88,        1, (not associated) ,
DA:A1:19:25:86:7F, 2018-10-31 17:02:16, 2018-10-31 17:02:16, -87,        1, (not associated) ,
64:BC:0C:59:78:DF, 2018-10-31 17:02:14, 2018-10-31 17:02:14, -83,        3, (not associated) ,
BE:64:27:C6:AD:40, 2018-10-31 17:02:16, 2018-10-31 17:02:16, -82,        2, (not associated) ,
DA:A1:19:28:74:C4, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -75,       17, (not associated) ,
DA:A1:19:92:2F:E3, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -75,        1, (not associated) ,
DA:A1:19:92:55:40, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -60,        1, (not associated) ,
DA:A1:19:03:C6:B1, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -56,        1, (not associated) ,
DA:A1:19:2E:02:B6, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -56,        1, (not associated) ,
DA:A1:19:76:81:35, 2018-10-31 17:02:17, 2018-10-31 17:02:17, -51,        2, (not associated) ,
F0:6D:78:42:C8:74, 2018-10-31 17:02:18, 2018-10-31 17:02:26, -88,       46, FC:EC:DA:38:DF:10,@FreeBiznetHotspot
02:0A:3F:02:BF:E9, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -85,        2, (not associated) ,
DA:A1:19:46:DF:9D, 2018-10-31 17:02:24, 2018-10-31 17:02:24, -75,        5, (not associated) ,
92:7B:DE:2C:CA:13, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -70,        2, (not associated) ,
DA:A1:19:FE:1E:D2, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -66,        1, (not associated) ,
DA:A1:19:57:77:2B, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -66,        1, (not associated) ,
DA:A1:19:CD:48:33, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -65,        1, (not associated) ,
DA:A1:19:E3:95:80, 2018-10-31 17:02:27, 2018-10-31 17:02:27, -64,        1, (not associated) ,
DA:A1:19:64:78:FD, 2018-10-31 17:02:38, 2018-10-31 17:02:38, -94,        1, (not associated) ,firstmedia
0E:CB:81:BC:A0:1E, 2018-10-31 17:02:41, 2018-10-31 17:02:41, -91,        1, (not associated) ,
0C:98:38:73:C0:33, 2018-10-31 17:02:40, 2018-10-31 17:02:40, -86,        2, C0:87:EB:C2:26:49,
DA:A1:19:6A:AE:62, 2018-10-31 17:02:41, 2018-10-31 17:02:41, -82,        1, (not associated) ,
DA:A1:19:92:21:F5, 2018-10-31 17:02:39, 2018-10-31 17:02:40, -81,        7, (not associated) ,
F8:32:E4:7A:9C:D8, 2018-10-31 17:02:37, 2018-10-31 17:02:37, -74,        1, (not associated) ,
DA:A1:19:76:CB:B6, 2018-10-31 17:02:38, 2018-10-31 17:02:38, -71,        1, (not associated) ,
DA:A1:19:59:AE:E6, 2018-10-31 17:02:39, 2018-10-31 17:02:39, -71,        1, (not associated) ,
DA:A1:19:38:C4:78, 2018-10-31 17:02:38, 2018-10-31 17:02:38, -66,        1, (not associated) ,
DA:A1:19:1C:DB:C6, 2018-10-31 17:02:38, 2018-10-31 17:02:38, -64,        1, (not associated) ,
DA:A1:19:E7:73:27, 2018-10-31 17:02:38, 2018-10-31 17:02:38, -63,        2, (not associated) ,
DA:A1:19:BB:47:8A, 2018-10-31 17:02:39, 2018-10-31 17:02:39, -62,        2, (not associated) ,
DA:A1:19:5B:D8:C3, 2018-10-31 17:02:52, 2018-10-31 17:02:52, -92,        1, (not associated) ,
02:E1:C9:A8:F2:0C, 2018-10-31 17:02:48, 2018-10-31 17:02:49, -86,        2, (not associated) ,
DA:A1:19:1A:D1:61, 2018-10-31 17:02:50, 2018-10-31 17:02:50, -72,        8, (not associated) ,
DA:A1:19:D9:9C:87, 2018-10-31 17:02:50, 2018-10-31 17:02:50, -70,        1, (not associated) ,
DA:A1:19:BF:73:5E, 2018-10-31 17:02:50, 2018-10-31 17:02:50, -63,        1, (not associated) ,
00:0A:00:82:32:B8, 2018-10-31 17:02:50, 2018-10-31 17:03:02, -92,       11, (not associated) ,dia,Bq9g-UzRa,YOZORA KARAOKE,Mi Phone,Redmi,FreeWiFi @Eat & Eat,B2Dk-YWVmMTUxMTk4
4A:A6:69:0B:47:12, 2018-10-31 17:03:01, 2018-10-31 17:03:01, -92,        1, (not associated) ,
DA:A1:19:89:59:8D, 2018-10-31 17:03:04, 2018-10-31 17:03:04, -91,        1, (not associated) ,
20:5E:F7:32:3F:D0, 2018-10-31 17:03:00, 2018-10-31 17:03:00, -90,        1, (not associated) ,
DA:A1:19:52:49:76, 2018-10-31 17:03:01, 2018-10-31 17:03:01, -90,        1, (not associated) ,
22:1A:CA:98:EB:27, 2018-10-31 17:03:00, 2018-10-31 17:03:00, -89,        1, (not associated) ,
DA:A1:19:CE:3D:D1, 2018-10-31 17:03:05, 2018-10-31 17:03:05, -85,        3, (not associated) ,
88:D5:0C:12:84:28, 2018-10-31 17:02:49, 2018-10-31 17:03:04, -83,        3, C0:87:EB:E2:3F:01,
CC:2D:83:BC:81:39, 2018-10-31 17:02:47, 2018-10-31 17:03:04, -78,        4, (not associated) ,
DA:A1:19:A1:1E:09, 2018-10-31 17:03:03, 2018-10-31 17:03:03, -78,        3, (not associated) ,gintingdewi
DA:A1:19:00:B2:C4, 2018-10-31 17:03:00, 2018-10-31 17:03:00, -75,        2, (not associated) ,
DA:A1:19:16:85:48, 2018-10-31 17:03:05, 2018-10-31 17:03:05, -72,        5, (not associated) ,
22:24:C4:FB:A6:C6, 2018-10-31 17:03:03, 2018-10-31 17:03:03, -68,        1, (not associated) ,
DA:A1:19:85:56:9C, 2018-10-31 17:03:14, 2018-10-31 17:03:14, -92,        1, (not associated) ,
D6:9F:59:D1:A0:EB, 2018-10-31 17:03:17, 2018-10-31 17:03:17, -91,        1, (not associated) ,
DA:A1:19:B0:64:18, 2018-10-31 17:03:14, 2018-10-31 17:03:14, -90,        1, (not associated) ,gintingdewi
DA:A1:19:78:72:5D, 2018-10-31 17:03:15, 2018-10-31 17:03:15, -86,        2, (not associated) ,anakkodok74
DA:A1:19:75:14:FF, 2018-10-31 17:03:16, 2018-10-31 17:03:16, -82,        1, (not associated) ,
DA:A1:19:83:EB:31, 2018-10-31 17:03:16, 2018-10-31 17:03:16, -79,        4, (not associated) ,sosismonyet,anakkodok74
DA:A1:19:64:F0:A4, 2018-10-31 17:03:13, 2018-10-31 17:03:13, -75,        1, (not associated) ,
02:A9:D0:E5:8E:B4, 2018-10-31 17:03:14, 2018-10-31 17:03:14, -75,        1, (not associated) ,
DA:A1:19:00:86:F9, 2018-10-31 17:03:15, 2018-10-31 17:03:16, -75,        9, (not associated) ,
DA:A1:19:8F:E4:CF, 2018-10-31 17:03:13, 2018-10-31 17:03:13, -71,        1, (not associated) ,
DA:A1:19:D7:F5:A9, 2018-10-31 17:03:12, 2018-10-31 17:03:12, -70,        1, (not associated) ,
46:42:D3:AF:1B:DF, 2018-10-31 17:03:28, 2018-10-31 17:03:28, -88,        1, (not associated) ,
DA:A1:19:9E:C6:23, 2018-10-31 17:03:24, 2018-10-31 17:03:24, -74,        3, (not associated) ,
DA:A1:19:6B:D3:BE, 2018-10-31 17:03:29, 2018-10-31 17:03:29, -74,        1, (not associated) ,
DA:A1:19:35:66:1A, 2018-10-31 17:03:29, 2018-10-31 17:03:29, -71,        2, (not associated) ,
DA:A1:19:AC:04:D3, 2018-10-31 17:03:36, 2018-10-31 17:03:36, -90,        2, (not associated) ,
DA:A1:19:94:3C:13, 2018-10-31 17:03:38, 2018-10-31 17:03:38, -89,        2, (not associated) ,
50:3C:EA:38:3F:5F, 2018-10-31 17:03:38, 2018-10-31 17:03:38, -88,        2, (not associated) ,
8C:BE:BE:11:CF:4F, 2018-10-31 17:03:37, 2018-10-31 17:03:37, -86,        1, C0:87:EB:C2:26:49,AndroidAP
8E:FD:2A:36:5F:1A, 2018-10-31 17:03:41, 2018-10-31 17:03:41, -85,        2, (not associated) ,
DA:A1:19:A6:ED:7B, 2018-10-31 17:03:39, 2018-10-31 17:03:40, -84,        7, (not associated) ,
02:25:9B:BF:88:9D, 2018-10-31 17:03:40, 2018-10-31 17:03:40, -84,        2, (not associated) ,
20:5E:F7:99:3F:5E, 2018-10-31 16:53:00, 2018-10-31 17:03:49, -93,       24, FC:EC:DA:38:DF:10,
DA:A1:19:CA:26:E4, 2018-10-31 17:03:48, 2018-10-31 17:03:48, -92,        4, (not associated) ,
DA:A1:19:A6:5A:0E, 2018-10-31 17:03:52, 2018-10-31 17:03:52, -91,        1, (not associated) ,
DA:A1:19:CC:80:E8, 2018-10-31 17:03:49, 2018-10-31 17:03:49, -90,        2, (not associated) ,bullmoes
DA:A1:19:74:5A:5F, 2018-10-31 17:03:52, 2018-10-31 17:03:52, -90,        3, (not associated) ,
AA:E9:1D:AA:14:22, 2018-10-31 17:03:48, 2018-10-31 17:03:48, -89,        1, (not associated) ,
08:EE:8B:A1:C0:BB, 2018-10-31 17:03:49, 2018-10-31 17:03:49, -89,        8, (not associated) ,qfg7733,jadul 3,12345678,pbmn
DA:A1:19:70:F6:2B, 2018-10-31 17:03:49, 2018-10-31 17:03:49, -88,        6, C0:87:EB:C2:26:49,AndroidAP
DA:A1:19:43:E2:96, 2018-10-31 17:03:52, 2018-10-31 17:03:52, -88,        2, (not associated) ,
8E:D6:E2:29:5B:20, 2018-10-31 17:03:48, 2018-10-31 17:03:48, -85,        1, (not associated) ,
DA:A1:19:24:D8:C3, 2018-10-31 17:03:49, 2018-10-31 17:03:49, -82,        5, (not associated) ,
CA:44:F1:F1:E3:88, 2018-10-31 17:03:53, 2018-10-31 17:03:53, -82,        3, (not associated) ,
DA:A1:19:0E:C2:AD, 2018-10-31 17:04:04, 2018-10-31 17:04:04, -88,        1, (not associated) ,
0C:98:38:D9:76:3B, 2018-10-31 17:03:59, 2018-10-31 17:04:03, -87,        3, B0:89:00:AF:F5:26,
2A:CD:EE:11:A2:81, 2018-10-31 17:04:02, 2018-10-31 17:04:02, -86,        1, (not associated) ,
46:76:02:E6:A8:78, 2018-10-31 17:04:03, 2018-10-31 17:04:03, -86,        3, (not associated) ,
BA:97:3B:27:EC:F5, 2018-10-31 17:04:01, 2018-10-31 17:04:01, -85,        1, (not associated) ,
A2:34:C5:95:A5:34, 2018-10-31 17:04:03, 2018-10-31 17:04:03, -82,        3, (not associated) ,
FE:23:43:06:E2:6F, 2018-10-31 17:04:05, 2018-10-31 17:04:05, -81,        1, (not associated) ,
2A:D2:24:92:95:9A, 2018-10-31 16:52:54, 2018-10-31 17:04:04, -71,       17, (not associated) ,
C0:87:EB:E6:CD:4F, 2018-10-31 17:04:18, 2018-10-31 17:04:18, -90,        1, (not associated) ,
82:97:FB:9A:AD:CF, 2018-10-31 17:04:13, 2018-10-31 17:04:13, -84,        4, (not associated) ,
D2:F3:75:41:78:29, 2018-10-31 17:04:17, 2018-10-31 17:04:17, -83,        2, (not associated) ,
DA:A1:19:2D:B9:6D, 2018-10-31 17:04:14, 2018-10-31 17:04:14, -81,        1, (not associated) ,
94:D0:29:42:40:33, 2018-10-31 17:04:09, 2018-10-31 17:04:18, -80,        4, (not associated) ,BiznetWifi6B4A6D
CE:1F:28:CE:E5:55, 2018-10-31 17:04:17, 2018-10-31 17:04:17, -80,        1, (not associated) ,
DA:A1:19:50:3B:EF, 2018-10-31 17:04:14, 2018-10-31 17:04:14, -78,        2, (not associated) ,
DA:A1:19:20:E1:C4, 2018-10-31 17:04:17, 2018-10-31 17:04:18, -78,       20, (not associated) ,
DA:A1:19:BF:14:E6, 2018-10-31 17:04:15, 2018-10-31 17:04:15, -77,        3, (not associated) ,
DA:A1:19:2D:BB:A6, 2018-10-31 17:04:16, 2018-10-31 17:04:16, -75,        2, (not associated) ,
DA:A1:19:D6:3E:F2, 2018-10-31 17:04:14, 2018-10-31 17:04:14, -73,        1, (not associated) ,
6E:E6:69:56:20:E0, 2018-10-31 17:04:17, 2018-10-31 17:04:17, -72,        4, (not associated) ,
DA:A1:19:74:A5:59, 2018-10-31 17:04:14, 2018-10-31 17:04:14, -70,        2, (not associated) ,
DA:A1:19:3B:6D:C1, 2018-10-31 17:04:16, 2018-10-31 17:04:16, -52,       29, (not associated) ,
DA:A1:19:87:5B:C2, 2018-10-31 17:04:30, 2018-10-31 17:04:30, -94,        1, (not associated) ,
92:B8:4D:F2:15:2C, 2018-10-31 17:04:30, 2018-10-31 17:04:30, -92,        1, (not associated) ,
12:C3:F6:53:A4:21, 2018-10-31 17:04:30, 2018-10-31 17:04:30, -84,        3, (not associated) ,
DA:A1:19:66:09:36, 2018-10-31 17:04:26, 2018-10-31 17:04:26, -83,        1, (not associated) ,
DA:A1:19:32:E6:D1, 2018-10-31 17:04:29, 2018-10-31 17:04:29, -81,        2, (not associated) ,
DA:A1:19:BD:12:C6, 2018-10-31 17:04:25, 2018-10-31 17:04:25, -74,        1, (not associated) ,
DA:A1:19:37:C3:77, 2018-10-31 17:04:25, 2018-10-31 17:04:25, -73,        1, (not associated) ,
88:E8:7F:0A:14:F2, 2018-10-31 16:59:38, 2018-10-31 17:04:29,  -1,        3, FC:EC:DA:38:DF:10,
A4:40:27:14:13:09, 2018-10-31 17:04:40, 2018-10-31 17:04:40, -96,        1, (not associated) ,
00:27:15:05:96:EB, 2018-10-31 16:55:03, 2018-10-31 17:04:41, -94,       11, (not associated) ,
3C:B6:B7:3C:11:5B, 2018-10-31 17:04:35, 2018-10-31 17:04:39, -88,        3, (not associated) ,
DA:47:56:79:9B:D5, 2018-10-31 17:04:40, 2018-10-31 17:04:40, -88,        1, (not associated) ,
9A:53:44:F2:A2:B4, 2018-10-31 17:04:39, 2018-10-31 17:04:39, -86,        1, (not associated) ,
DA:A1:19:F8:73:27, 2018-10-31 17:04:39, 2018-10-31 17:04:39, -85,        3, (not associated) ,sosismonyet,anakkodok74
DA:A1:19:13:E7:64, 2018-10-31 17:04:37, 2018-10-31 17:04:37, -83,        1, (not associated) ,
DA:A1:19:3D:B8:A3, 2018-10-31 17:04:38, 2018-10-31 17:04:38, -80,        6, (not associated) ,sosismonyet,anakkodok74
DA:A1:19:A6:23:D7, 2018-10-31 17:04:54, 2018-10-31 17:04:54, -91,        2, (not associated) ,
DA:A1:19:78:4C:00, 2018-10-31 17:04:52, 2018-10-31 17:04:52, -89,        1, (not associated) ,
DA:A1:19:D8:55:40, 2018-10-31 17:04:54, 2018-10-31 17:04:54, -88,        1, (not associated) ,
DA:A1:19:28:B6:B2, 2018-10-31 17:04:51, 2018-10-31 17:04:51, -84,        1, (not associated) ,
DA:A1:19:E4:96:4A, 2018-10-31 17:04:52, 2018-10-31 17:04:52, -84,        1, (not associated) ,
DA:A1:19:EC:C2:3D, 2018-10-31 17:04:51, 2018-10-31 17:04:51, -83,        1, (not associated) ,
DA:A1:19:74:26:D3, 2018-10-31 17:04:49, 2018-10-31 17:04:49, -78,        5, (not associated) ,
20:5E:F7:8D:00:1C, 2018-10-31 17:04:39, 2018-10-31 17:05:01, -93,        2, (not associated) ,
DA:A1:19:2C:39:ED, 2018-10-31 17:05:04, 2018-10-31 17:05:04, -91,        2, (not associated) ,
D2:25:80:79:96:39, 2018-10-31 17:05:02, 2018-10-31 17:05:02, -90,        1, (not associated) ,
1C:87:2C:C3:05:0B, 2018-10-31 17:05:04, 2018-10-31 17:05:05, -90,       14, (not associated) ,PNP A-13,Ibu Budi_2EX,Neo,Wisma_Narita,AztechHL117_7623,Malvinas(2.4Ghz)(R),PNPA13,AL-Dzikirullah,SISM IT
EE:5E:94:A4:13:10, 2018-10-31 17:05:05, 2018-10-31 17:05:05, -88,        2, (not associated) ,
56:C7:6D:DB:E7:C6, 2018-10-31 17:04:48, 2018-10-31 17:05:01, -81,        2, (not associated) ,
B2:88:B4:33:EA:F7, 2018-10-31 17:05:06, 2018-10-31 17:05:06, -79,        2, (not associated) ,
DA:A1:19:EE:C4:78, 2018-10-31 17:05:17, 2018-10-31 17:05:17, -92,        2, (not associated) ,
DA:A1:19:B3:AF:2C, 2018-10-31 17:05:16, 2018-10-31 17:05:16, -91,        1, (not associated) ,
DA:A1:19:BB:37:E6, 2018-10-31 17:05:14, 2018-10-31 17:05:14, -85,       24, (not associated) ,HUAWEI-8gK3_plus
92:21:53:87:81:BB, 2018-10-31 17:05:13, 2018-10-31 17:05:13, -80,        2, (not associated) ,
DA:A1:19:E6:3B:26, 2018-10-31 17:05:13, 2018-10-31 17:05:13, -80,        2, (not associated) ,
76:A2:4E:4B:3E:F8, 2018-10-31 17:04:32, 2018-10-31 17:05:17, -65,        3, (not associated) ,
02:63:58:79:20:CF, 2018-10-31 17:05:16, 2018-10-31 17:05:16, -65,        4, (not associated) ,
DA:A1:19:DB:1F:9A, 2018-10-31 17:02:52, 2018-10-31 17:05:30, -90,        2, (not associated) ,
02:EB:FD:E3:33:63, 2018-10-31 17:05:29, 2018-10-31 17:05:29, -90,        1, (not associated) ,
DA:A1:19:53:07:BB, 2018-10-31 17:05:28, 2018-10-31 17:05:28, -87,        2, (not associated) ,
8E:55:A2:10:4D:3C, 2018-10-31 17:05:27, 2018-10-31 17:05:27, -79,        1, (not associated) ,
88:D5:0C:35:D6:74, 2018-10-31 17:05:29, 2018-10-31 17:05:29, -67,        4, (not associated) ,
DA:A1:19:F3:24:A1, 2018-10-31 17:05:39, 2018-10-31 17:05:39, -95,        1, (not associated) ,
4A:54:0E:9F:17:A1, 2018-10-31 17:05:41, 2018-10-31 17:05:41, -92,        3, (not associated) ,
DA:A1:19:7A:BE:39, 2018-10-31 16:55:14, 2018-10-31 17:05:41, -87,        2, (not associated) ,
1C:77:F6:41:DC:4D, 2018-10-31 17:05:38, 2018-10-31 17:05:38, -87,        1, (not associated) ,
DA:A1:19:41:A9:24, 2018-10-31 17:05:41, 2018-10-31 17:05:41, -86,        2, (not associated) ,
DA:A1:19:12:C4:CF, 2018-10-31 17:05:38, 2018-10-31 17:05:38, -85,        2, (not associated) ,
DA:A1:19:FA:40:F4, 2018-10-31 17:05:40, 2018-10-31 17:05:40, -83,        1, (not associated) ,
16:29:88:C5:4F:D8, 2018-10-31 17:05:40, 2018-10-31 17:05:40, -83,        2, (not associated) ,
3E:D0:CB:BA:6A:DA, 2018-10-31 17:05:40, 2018-10-31 17:05:40, -81,        4, (not associated) ,
DA:A1:19:BE:72:26, 2018-10-31 17:05:39, 2018-10-31 17:05:39, -80,        1, (not associated) ,
E2:9B:CD:C6:1D:8C, 2018-10-31 17:05:41, 2018-10-31 17:05:41, -75,        2, (not associated) ,
DA:A1:19:D2:71:25, 2018-10-31 16:53:36, 2018-10-31 17:05:55, -91,        2, (not associated) ,
DA:A1:19:4B:D9:8D, 2018-10-31 17:05:52, 2018-10-31 17:05:52, -91,        1, (not associated) ,
DA:A1:19:E5:3A:B5, 2018-10-31 17:05:53, 2018-10-31 17:05:53, -90,        1, (not associated) ,
DA:A1:19:5D:D8:1C, 2018-10-31 17:05:52, 2018-10-31 17:05:52, -87,        1, (not associated) ,
DA:A1:19:34:C2:19, 2018-10-31 17:05:51, 2018-10-31 17:05:51, -86,        1, (not associated) ,eno
DA:A1:19:06:7D:68, 2018-10-31 17:05:56, 2018-10-31 17:05:56, -86,        1, (not associated) ,
FE:6F:6E:5C:DA:55, 2018-10-31 17:05:56, 2018-10-31 17:05:56, -82,        1, (not associated) ,
DA:A1:19:08:4A:A8, 2018-10-31 17:05:54, 2018-10-31 17:05:55, -80,        9, (not associated) ,
DA:A1:19:E2:C9:7D, 2018-10-31 17:05:56, 2018-10-31 17:05:56, -70,        1, (not associated) ,
DA:A1:19:A3:42:F6, 2018-10-31 17:06:03, 2018-10-31 17:06:03, -93,        1, (not associated) ,
DA:A1:19:FB:87:CB, 2018-10-31 17:06:04, 2018-10-31 17:06:04, -92,        1, (not associated) ,
DA:A1:19:D8:B7:EE, 2018-10-31 17:06:06, 2018-10-31 17:06:06, -90,        1, (not associated) ,
48:13:7E:4B:9C:CB, 2018-10-31 17:06:06, 2018-10-31 17:06:06, -88,        5, (not associated) ,dian2205,iphone,dvrq5564
D6:83:91:CD:D2:67, 2018-10-31 17:06:03, 2018-10-31 17:06:03, -87,        2, (not associated) ,
B0:FC:36:AB:21:57, 2018-10-31 17:06:07, 2018-10-31 17:06:07, -81,        2, (not associated) ,
DA:A1:19:D6:BF:73, 2018-10-31 17:06:08, 2018-10-31 17:06:08, -74,        1, (not associated) ,
DA:A1:19:D4:BD:71, 2018-10-31 17:06:08, 2018-10-31 17:06:08, -73,        2, (not associated) ,
DA:A1:19:89:72:5D, 2018-10-31 17:06:08, 2018-10-31 17:06:08, -72,        1, (not associated) ,
DA:A1:19:8C:75:03, 2018-10-31 17:06:03, 2018-10-31 17:06:03, -64,        2, (not associated) ,eno
DA:A1:19:0D:05:53, 2018-10-31 17:06:16, 2018-10-31 17:06:16, -91,        1, (not associated) ,
DA:A1:19:4F:3B:9F, 2018-10-31 17:06:17, 2018-10-31 17:06:17, -88,        4, (not associated) ,
BC:25:E0:A7:03:D4, 2018-10-31 17:06:03, 2018-10-31 17:06:19, -87,        2, (not associated) ,
DA:A1:19:5E:32:1D, 2018-10-31 17:06:19, 2018-10-31 17:06:19, -78,        1, (not associated) ,
DA:A1:19:9C:5F:13, 2018-10-31 17:06:19, 2018-10-31 17:06:19, -76,        2, (not associated) ,
8A:D3:60:1A:F5:6D, 2018-10-31 17:06:28, 2018-10-31 17:06:28, -90,        2, (not associated) ,
DA:A1:19:D9:90:17, 2018-10-31 17:06:32, 2018-10-31 17:06:32, -85,        9, (not associated) ,
DA:A1:19:EC:0C:C0, 2018-10-31 17:06:27, 2018-10-31 17:06:27, -81,        1, (not associated) ,
DA:A1:19:92:66:1A, 2018-10-31 17:06:27, 2018-10-31 17:06:27, -76,        1, (not associated) ,
DA:A1:19:1F:61:15, 2018-10-31 17:06:27, 2018-10-31 17:06:27, -75,        2, (not associated) ,
DA:A1:19:D4:FC:80, 2018-10-31 17:06:30, 2018-10-31 17:06:30, -73,        7, (not associated) ,
DA:A1:19:2E:C6:57, 2018-10-31 17:06:41, 2018-10-31 17:06:41, -92,        1, (not associated) ,
DA:A1:19:75:38:EC, 2018-10-31 17:06:39, 2018-10-31 17:06:39, -77,        1, (not associated) ,
DA:A1:19:10:AD:98, 2018-10-31 17:06:39, 2018-10-31 17:06:39, -76,        1, (not associated) ,
74:23:44:29:98:32, 2018-10-31 17:06:56, 2018-10-31 17:06:56, -93,        1, (not associated) ,
E6:85:99:AC:6F:8A, 2018-10-31 17:06:56, 2018-10-31 17:06:56, -90,        2, (not associated) ,
DA:A1:19:31:CB:49, 2018-10-31 17:06:56, 2018-10-31 17:06:56, -84,        3, (not associated) ,
DA:A1:19:B9:66:F8, 2018-10-31 17:06:52, 2018-10-31 17:06:53, -82,        3, (not associated) ,
DA:A1:19:E9:D2:86, 2018-10-31 17:06:51, 2018-10-31 17:06:51, -76,        1, (not associated) ,
DA:A1:19:0F:2D:E1, 2018-10-31 17:06:51, 2018-10-31 17:06:51, -74,        2, (not associated) ,
0A:86:DC:64:AF:28, 2018-10-31 17:06:52, 2018-10-31 17:06:52, -74,        1, (not associated) ,
DA:A1:19:FC:2D:18, 2018-10-31 17:06:51, 2018-10-31 17:06:51, -73,        1, (not associated) ,
DA:A1:19:05:B7:6B, 2018-10-31 17:06:51, 2018-10-31 17:06:51, -72,        1, (not associated) ,
DA:A1:19:63:B8:6C, 2018-10-31 17:06:51, 2018-10-31 17:06:51, -71,        1, (not associated) ,
98:F1:70:27:CD:D4, 2018-10-31 17:07:21, 2018-10-31 17:07:21, -88,        1, (not associated) ,
DA:A1:19:32:AD:61, 2018-10-31 17:07:21, 2018-10-31 17:07:21, -88,        1, (not associated) ,
16:DC:98:93:95:C1, 2018-10-31 17:07:21, 2018-10-31 17:07:21, -85,        1, (not associated) ,
DA:A1:19:7F:6E:93, 2018-10-31 17:07:17, 2018-10-31 17:07:17, -83,        3, (not associated) ,
